platform,author,rating,title,content,date,thumbs_up,developer_reply,app_identifier
Android,DD DD,5,,"최고의 자동차 비교 어플인거 같아요. 신뢰성도 높고, 허위매물도 실시간으로 관리해준대는게 느껴지네요. 강추드립니다!",2025-06-20 16:17:20,0.0,"안녕하세요 고객님, KB차차차입니다.
국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!!
소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android
Android,윤솔,5,,"KB차차차 앱은 너무 깔끔하고 사용하기 쉬워서 중고차 살 때 진짜 편리해요. 매물도 많고, 사진과 상세정보가 잘 정리되어 있어서 원하는 차량을 금방 찾을 수 있죠. KB진단 매니저가 직접 진단해 무사고 차량만 선별해주고 진단 영상까지 공개해서 신뢰도가 높아요. 시세 조회도 엄청 간편하고, AI 분석 그래프까지 지원해서 감가율도 쉽게 알 수 있습니다. 차량 판매할 때도 여러 딜러에게 견적 한 번에 받을 수 있어서 시간 절약 되고, 관리 기능까지 있어서 정말 추천하고 싶어요!",2025-06-20 16:14:42,49.0,"안녕하세요 고객님, KB차차차입니다.
국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!!
소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android
Android,손정관,5,,짱입니다용,2025-06-20 16:14:10,0.0,"안녕하세요 고객님, KB차차차입니다.
국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!!
소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android
Android,이경미,5,,"KB차차차 앱 써보고 정말 만족했어요! 중고차 처음 알아보는 입장에선 뭐부터 시작해야 할지 막막했는데, 앱 안에서 차량 정보부터 조건 검색까지 한눈에 보기 쉽게 정리돼 있어서 너무 편하더라고요. 인터페이스도 깔끔하고 직관적이라 헤매지 않고 바로 원하는 차를 찾을 수 있었어요. 특히 KB라는 신뢰감이 있어서 더 안심하고 볼 수 있었고요. 앱 속도가 살짝 느릴 때만 개선되면 정말 완벽할 것 같아요. 저처럼 중고차 처음 알아보는 분들께 강력 추천해요! 부모님이나 친구가 알아본다 해도 전 KB차차차 먼저 알려줄 거예요🚗💛",2025-06-20 16:07:12,60.0,"안녕하세요 고객님, KB차차차입니다.
국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!!
소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android
Android,kartkart20,5,,good good조아요,2025-06-20 16:05:41,0.0,"안녕하세요 고객님, KB차차차입니다.
국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!!
소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android
Android,심상권,5,,어플이 직관적으로 보기 편하고 중고차 판매하게 된다면 적극적으로 사용할 예정입니다 추천합니다.,2025-06-20 16:05:00,0.0,"안녕하세요 고객님, KB차차차입니다.
국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을 보다 쉽고 편리하게 찾아보실 수 있습니다!!
소중한 의견 감사드리고 보다 나은 서비스 제공을 위해 더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android
iOS,ellie jung19,5,중고차 거래부터 차량 관리까지 한 번에 해결할 수 있어 편리해요,"KB차차차 앱은 중고차 거래부터 차량 관리까지 한 번에 해결할 수 있어 정말 편리해요. 특히 실매물 기반의 중고차 검색 기능이 신뢰감을 줘서 안심하고 차량을 살펴볼 수 있었고, 할부 계산기나 차량 시세 조회 기능도 직관적이라 이용하기 쉬웠어요. 앱 디자인도 깔끔하고 로딩 속도도 빨라서 전반적인 사용자 경험이 좋았습니다. 차량 등록이나 문의도 간편해서 중고차 구매를 처음 해보는 사람에게도 추천할 수 있는 앱이에요. 앞으로도 꾸준한 업데이트 기대합니다.특히 실매물 기반의 중고차 검색 기능이 신뢰감을 줘서 안심하고 차량을 살펴볼 수 있었고, 할부 계산기나 차량 시세 조회 기능도 직관적이라 이용하기 쉬웠어요. 앱 디자인도 깔끔하고 로딩 속도도 빨라서 전반적인 사용자 경험이 좋았습니다. 차량 등록이나 문의도 간편해서 중고차 구매를 처음 해보는 사람에게도 추천할 수 있는 앱이에요. 앞으로도 꾸준한 업데이트 기대합니다.",2025-06-20 00:44:36,,,1112366886
iOS,정이당크크,5,중고차 살땐 kb차차차,"여기서 중고차 두번이나 구매했어요 믿을수 있는 매물, 매물도 많고 너무 유용합니다",2025-06-20 00:13:36,,,1112366886
iOS,별명이 제일 짜증나게 하는군,1,고객센터 센터장이라는 사람때문에,"믿음이라는게 안 생기는 곳이네요. 고객센터에서 자기가 가장 높은 센터장이라고 직접 이야기하신 분이랑 통화 하고 나니까 kb라는 이름이 너무 아깝고 동네 중고차 파는 작은 가게보다도 더 믿음이 안가는 곳이라는걸 바로 느끼게 됩니다.이를 계기로 주거래 은행도 바꾸게 해주신 고객센터 센터장님께 감사드립니다.
열심히 일하는 딜러분들 밥줄 다 사라지기 전에 고객센터 좀 점검하시길.",2025-06-18 20:50:22,,,1112366886
Android,KS LEE,1,,핸드폰 바꿔서 로그인하려면 기기등록해야한다고 하는데 인증하면 넘어가질 않네요. 보니까 저랑 같은 현상인 분들이 많네요.로그인도 안되는데 뭐 안쓰면 그만이죠.,2025-06-16 17:56:47,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
iOS,켄ㄷㄱㅅ,3,약관 동의후 멈춤,약관 동의하고 확인 누르면 진행이 안되고 멈추어 있어요,2025-06-15 15:35:48,,,1112366886
iOS,인생잼,1,약관동의 에러,약관동의 화면에서 뭔짓을 해도 안넘어감 탈퇴도 안되고 돌아버림,2025-06-14 20:12:52,,,1112366886
Android,jwm,1,,로그인하고 기기등록 하려고 마이데이터 인증하면 화면이 멈추고 먹통돼요,2025-06-14 19:16:56,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류사항은 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 감사합니다.",kr.co.kbc.cha.android
Android,강동현,1,,기기변경 로그인시 기기등록하라고하며 로그인 먹통됨,2025-06-14 17:18:09,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
iOS,빼기한모금,1,쑤레기 어플,로그인하면 약관동의 계속 나오고 확인 눌러도 안 넘어감,2025-06-14 13:59:11,,,1112366886
Android,함태현,1,,약관동의 에서 안넘어감 그냥 ... 하지 말라는 앱임,2025-06-14 12:29:51,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
Android,uk kim,1,,로그인후 새 기기에서 등록 하라고 해서 등록하면 흰화면만뜨고 아무것도 안됨,2025-06-14 08:22:06,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
iOS,하얀구름이다,1,약관동의에서 멈추는 앱,"몇 번을 다시 깔아도 멈추네요.
약관동의에서……
아이폰15플러스",2025-06-14 00:13:00,,,1112366886
Android,s b,5,,KB차차차는 중고차 매매나 내 차 견적을 상세하게 알려주고 각종 이벤트에도 참여할 수 있어 좋아요.,2025-06-13 22:09:52,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. 간편하지만 든든함까지 챙기는 KB차차차! 기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :) 앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,Woojeong Song,5,,중고차에 대해 불확실한 정보가 너무 많은데 차종 등 상세한 조건으로 검색하고 비교해볼 수 있어 궁금한 점이 있을 때 자주 방문합니다. 다양한 이벤트도 하여 손길이 계속 가네요.,2025-06-13 21:19:58,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. 간편하지만 든든함까지 챙기는 KB차차차! 기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :) 앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,햐유야,5,,직관적이어서 좋아요 이벤트도 많아요!,2025-06-13 21:00:16,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,수희,5,,"중고차 알아보면서 어플 을 알게되었는데, 초보자인 저한테 너무 친절한 어플이네요 차량의 모든걸 알수 있습니다. 나중에 타던 차도 판매가 가능해서 유용한 어플이 될거같아요",2025-06-13 19:20:37,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
iOS,슈트리더,5,저도 약관동의 하라는 메시지 뜨네요,재접해도 계속뜨고 체크하고 확인 누르려해도 다음 페이지로 안 넘어 갑니다.. 다른걸 하고 싶어도 켜자마자 떠버리니까 아무것도 못하네요..ㅜ,2025-06-13 19:09:02,,,1112366886
Android,JERRY song,5,,중고차 시세조회부터 거래까지 절차가 쉽고 직관적이야서 편하네요,2025-06-13 19:08:04,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,wayne,5,,"KB차차차 앱은 중고차 매물이 매우 풍부해 원하는 차종과 조건을 쉽게 찾을 수 있습니다. 시세 정보가 상세하고 투명하게 제공되어 가격 비교가 편리하고, 시장 동향 파악에도 큰 도움이 됐습니다. 특히 직거래 프로세스가 간단명료해서 초보자도 부담 없이 이용 가능합니다. 앱 인터페이스는 직관적이고 사용자 친화적이어서 매물 검색과 필터링이 매우 쉬웠습니다. 전반적으로 KB차차차는 중고차 구매를 고려하는 사람들에게 믿고 사용할 수 있는 훌륭한 플랫폼이라고 생각합니다.",2025-06-13 19:00:48,68.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,아키트윈,5,,좋아요,2025-06-13 17:16:03,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,송재길,5,,중고차 매매 관련 앱으로 최고입니다.,2025-06-13 16:52:40,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,박준선,5,,중고차 관련해서 너무 유용해요! 보기 좋게 ui도 구성되어 있고 편해요. 추천드립니다!,2025-06-13 16:40:52,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,허진,4,,포인트로 더 많은 혜택이 있었으면 합니다,2025-06-13 16:31:19,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,전예손,5,,편하고 여러 이벤트가 있어 좋아요,2025-06-13 16:25:30,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,우서요(IT준),5,,차차차 중고차 검색 정확하고 빠르게 검색가능,2025-06-13 16:22:43,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,일꿀,5,,여기서 자동차 온라인으로 샀는데 소개도 잘되어있고 친절하게 응대해주셨습니다. 믿음직한곳입니다.!!,2025-06-13 16:15:21,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,콩보리,5,,중고차매매할때 편리하고 내차팔때 유용하네요 kb차차차 좋아요,2025-06-13 16:11:24,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,sw k,3,,뭔가복잡해요.,2025-06-13 16:10:42,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
Android,후하트,5,,중고차를 쉽게 알아보고 타던 내차 견적까지 알수있어서 편리하고 다양한 혜택과 이벤트도 많이 진행해서 유용한 어플중 하나가 되었습니당 !! 차차차 늘 응원해요,2025-06-13 16:06:31,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,밍고의편의점,5,,KB에서 운영하는 KB차차차라서 믿음이 갑니다. 중고차를 알아보고 비교하는 입장에서 가장 중요한건 믿음입니다. 무엇보다 UI가 눈에 잘 들어와서 좋습니다.,2025-06-13 16:05:38,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,유다솜 (다롱),5,,중고차 견적 비교가 잘 되어있어서 거래하기 좋아요!,2025-06-13 16:05:36,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,도토리,5,,중고차에 대해 알아보려면 막막하고 믿음이 안가는데 kb차차차는 kb에서 운영하기도 하고 앱도 보기쉽게 되어있어서 초보자도 부담없이 접할 수 있어서 너무 좋아요.,2025-06-13 16:04:51,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,희원,5,,다른 앱들보단 사용하기 편합니당,2025-06-13 16:04:11,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,SH B,5,,"자동차 시세 등 조회하기 편하고 비교하기도, 보기도 쉬워서 좋습니당ㅎㅎㅎ",2025-06-13 16:03:46,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,홀룔롤,5,,정말 좋고 유용한 앱이네요. 추천합니다,2025-06-13 16:01:50,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,정다운,5,,내차견적내는거 할수있어서 너무편해요,2025-06-13 16:01:14,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,임혁,5,,딜러들 응답이 빨라요,2025-06-13 16:01:09,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을 최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android
Android,신현실,1,,로그인하라고하지만 되지않음 약관동의에서 계속 멈춤,2025-06-12 19:00:46,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
iOS,가 람,1,약관동의에서 안넘어감,재설치도 당연히 해봄,2025-06-12 15:09:19,,,1112366886
iOS,호하호하호히하히,2,로그인 안되네요,아이디/비번 입력하고 약관동의 화면에서 확인눌러도 먹통입니다.,2025-06-12 02:53:07,,,1112366886
iOS,하오하호11,5,완전 유용해요,만족하며 사용하고 있고 도움이 많이 됩니다,2025-06-10 00:25:15,,,1112366886
Android,경돌이,1,,기기등록 오류에서 폰 인증까지 다 했는데 그 다음 넘어가질 않아요,2025-06-09 07:36:14,1.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
Android,구름구름해,1,,뭔 자꾸 소유자명이 누락됐다고 안넘어가져서 어플 삭제함,2025-06-08 21:34:57,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
Android,정정남,1,,차 팔기에서 주소지 넣고 등록하면 왜 소유자명이 누락되었다고 나오나요? ㅡㅡ,2025-06-07 16:08:26,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다.
오류가 발생할 경우 KB차차차 대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다. 감사합니다.",kr.co.kbc.cha.android
Android,chihoon kim,5,,사회초년생이 중고차 정보를 어디서 얻어야하나 막막했는데 kb차차차에 잘 정리되있어서 좋아요!,2025-06-06 23:28:52,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다.
간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :)
앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,정순기,5,,저렴한 가격의 품질좋은 차를 구매할 수있는것 같습니다. 다른 어플보다 시세도 저렴하고 믿음직해요,2025-06-06 21:16:49,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다.
간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :)
앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,전성운,5,,"차를 사고팔때 매우 유용하다고 느끼고있습니다. 성능, 가격 등을 손쉽게 비교할 수 있고, 앱이 잘 관리되고 있는듯해서 신뢰감도 생깁니다.",2025-06-06 20:26:45,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다.
간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :)
앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,만득이,5,,내차 팔때는 역시 kb차차차죠?ㅎㅎ 앱 사용 편하고 유용한 것 같아서 애용하고 있습니다용:),2025-06-06 18:45:52,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다.
간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :)
앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,트랑옵다,5,,편리하게 구매판매를 할수있어서 좋은거같습니다,2025-06-06 18:07:25,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다.
간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :)
앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
Android,eun young seo (헛소리하면 짖어요),5,,"직관적인 차가격 비교, 보기 좋아서 쓰기 편합니다.",2025-06-06 17:56:10,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다.
간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :)
앞으로도 믿고 사용하실 수 있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android
