platform,author,rating,title,content,date,thumbs_up,developer_reply,app_identifier,ap_version
Android,itz,1,,로그인하면 서버와 어쩌고저쩌고 로그인안됨 첫대문페이지에서 30초후 메인화면 넘어감 몇번 삭제 했다 깔아도 똑같음 엔카 가서 살란다,2024-11-06 13:19:26,1.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.
",kr.co.kbc.cha.android,5.0.1
Android,Jaehyo Choi,1,,로그인 했는데 계속 로그인해라고 하네요 로그인해도 찜할려고 하면 로그인해라고 하고 몇십번을해도 로그인이 안됨 결국 찜하기 포기 어플포기 엔카로 넘어감,2024-11-03 09:50:57,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.
",kr.co.kbc.cha.android,5.0.1
Android,문길순,5,,좋아요 💖 💗 😀 👍 💖 💗,2024-10-29 08:40:17,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,
Android,Pro M,1,,"재설치 해봐도.. 루팅된 기기로 판명되어 사용이 불가능합니다... 삼성 페이, 은행 다 잘 되는데... 루팅 할줄도 모릅니다.",2024-10-25 12:53:38,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.
",kr.co.kbc.cha.android,5.0.0
Android,임은호,5,,"KB차차차 는 현재 중고차 가격 시세는 물론, 향 후 어느 정도 가격이 변동되는지 그래프 형식으로 쉽고 재미있게 볼 수 있어 좋았어요",2024-10-24 23:22:15,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.0
Android,HJ CHO,5,,중고차 가격 알아보기 좋네요.,2024-10-24 22:19:59,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.0
Android,성영진,5,,많은정보를 받을수 있었음,2024-10-24 20:34:28,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,
Android,예흥,5,,종아요,2024-10-24 19:55:51,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!
",kr.co.kbc.cha.android,5.0.0
Android,초이,5,,차차차 가입 한지는 좀 됐는데 이번에 중고차 알아보던 중에 유용하게 쓰일듯 하네요 앱 보기도 복잡하지않고 매물건도 많고 딜러들도 믿을수있을듯 하여 열심히 비교해보고 안전하게 거래되었음 좋겠어요,2024-10-24 19:44:42,1.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!
",kr.co.kbc.cha.android,5.0.0
Android,Sunmi kang,5,,좋아요~자동차의 가격이며 정보며 한눈에 쉽게알수 있어서 만족해요~^^그리구 내가 원하는차도 쉽게 잘 찾을수있고 예산에 맞게끔 알아 볼수 있어서 좋은거같애요~앞으로도 자주이용할께요~!,2024-10-24 18:59:54,1.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!
",kr.co.kbc.cha.android,5.0.0
Android,앙춘TV,5,,플랫폼이 보기 편하게 되어있고 필터를 통해 원하는 정보를 제공받아 좋아요!,2024-10-24 18:10:27,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!
",kr.co.kbc.cha.android,4.9.12
Android,조우진,5,,차차차 중고차를 살땐 kb 차차라차차 차차차,2024-10-24 17:39:02,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!
",kr.co.kbc.cha.android,5.0.0
Android,Mhee L,5,,자동차시세알아보기 쉽고 편해요 좋습니다,2024-10-24 17:16:10,1.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,5.0.0
Android,고정환,5,,목돈이 들어가는 중고차 살 때 여러앱을 비교해보았는데 kb차차차 추천합니다. 깔끔한 ui로 구성되어 있어서 중고차 살 때 필요한 편의기능들이 잘 정리되어 있고 디자인도 심플하게 잘 정돈되어 있어서 헤매지 않고 이용할 수 있네요.,2024-10-24 17:03:45,2.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,5.0.0
Android,Daniel Hwang,4,,차에 대한 정보를 조금더 많은 정보를 주셨으면 좋겠습니다~!,2024-10-24 16:55:53,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,5.0.0
Android,남미경,5,,지인 추천으로 알게 된 차차차 앱 좋네요 다양한 매물과 딜러 후기로 신뢰가 가고 원하는 정보를 찾기 쉽고 비교 서비스도 편리해서 사용하기 아주 좋습니다.,2024-10-24 16:45:53,0.0,"안녕하세요 고객님, KB차차차입니다. 차차차는 고객님들에게 최적의 사용성과 최대의 편리함을 제공하기 위해 노력하고 있습니다.
복잡한 어플은 이제 그만! 차차차 홈화면에서 간편하게 차량 검색, 내차 시세 조회, 내차 관리 등 차차차에서만 만날 수 있는 기능을
최대로 이용해보세요! 감사합니다.",kr.co.kbc.cha.android,5.0.0
Android,Songi Lee,5,,여러차를 한눈에 비교하기 쉬워서 중고차 시세 비교할때 잘 사용합니다!,2024-10-24 16:41:52,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차는 비대면 거래를 전폭적으로 지원해드리고 있습니다.
집에서 차량을 구매할 수 있는 홈배송 서비스, 딜러가 직접 방문하여 고객님의 차량을 판매할 수 있는 팔아줘 차차차 등
고객님의 입장에서 편리함을 제공하고 있는거 맞죠?
다양한 이벤트도 진행하고 있으니 계속 차차차에 많은 관심과 이용 부탁드립니다! 감사합니다 :)",kr.co.kbc.cha.android,
Android,투덜이와징징이,5,,kb인증서로 로그인 편리함,2024-10-24 16:39:43,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차는 비대면 거래를 전폭적으로 지원해드리고 있습니다.
집에서 차량을 구매할 수 있는 홈배송 서비스, 딜러가 직접 방문하여 고객님의 차량을 판매할 수 있는 팔아줘 차차차 등
고객님의 입장에서 편리함을 제공하고 있는거 맞죠?
다양한 이벤트도 진행하고 있으니 계속 차차차에 많은 관심과 이용 부탁드립니다! 감사합니다 :)",kr.co.kbc.cha.android,5.0.0
Android,강정훈,5,,어플이 사용하기 편리해요,2024-10-24 16:37:01,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차는 비대면 거래를 전폭적으로 지원해드리고 있습니다.
집에서 차량을 구매할 수 있는 홈배송 서비스, 딜러가 직접 방문하여 고객님의 차량을 판매할 수 있는 팔아줘 차차차 등
고객님의 입장에서 편리함을 제공하고 있는거 맞죠?
다양한 이벤트도 진행하고 있으니 계속 차차차에 많은 관심과 이용 부탁드립니다! 감사합니다 :)",kr.co.kbc.cha.android,5.0.0
Android,춘식이,5,,차량의 대한 설명도 좋고 중고차 매물들을 한번에 볼 수 있어 좋았습니다,2024-10-24 16:31:39,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차는 비대면 거래를 전폭적으로 지원해드리고 있습니다.
집에서 차량을 구매할 수 있는 홈배송 서비스, 딜러가 직접 방문하여 고객님의 차량을 판매할 수 있는 팔아줘 차차차 등
고객님의 입장에서 편리함을 제공하고 있는거 맞죠?
다양한 이벤트도 진행하고 있으니 계속 차차차에 많은 관심과 이용 부탁드립니다! 감사합니다 :)",kr.co.kbc.cha.android,5.0.0
Android,황애지,5,,차량 시세 파악하기도 좋고 가끔 이벤트 참여로 경품 받아서 더 좋고 잘 사용 중입니다.,2024-10-24 16:30:30,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. 간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :) 앞으로도 믿고 사용하실 수
있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,gayoung kim,5,,내 차 사고 팔 때 비교견적 한 눈에 볼 수 있어서 너무 편하고 원하는 정보 다 있어서 다른 앱 필요 없이 차차차 한개만 있으면 됩니다,2024-10-24 16:27:29,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. 간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :) 앞으로도 믿고 사용하실 수
있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,서효은,5,,요즘 중고차도 많이 구매하는데 믿을수 있는 KB차차차에서 비교해볼수 있어 좋은것 같아요,2024-10-24 16:26:25,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. 간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :) 앞으로도 믿고 사용하실 수
있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,Tobias Lee,5,,중고차 매매앱 중에 제일 깔끔하고 편한거 같습니다 한번 사용하고 나니 이것만 쓰게 되네요 앞으로도 잘 이용할게요,2024-10-24 16:26:21,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. 간편하지만 든든함까지 챙기는 KB차차차!
기능은 간편하게~ 서비스는 든든하게~ 언제나 고객님의 입장에서 고민하는 KB차차차입니다 :) 앞으로도 믿고 사용하실 수
있는 유일한 중고차 플랫폼이 될 수 있도록 노력을 아끼지 않겠습니다. 많은 이용 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,steven kim,5,,Kb를 차차차를 사용한 지 어느덧 3년이란 시간동안 정말 유용하고 잘 사용하고 있는 앱입니다. 정확한 정보 공유를 믿고 사용할 수 있는 앱이라고 생각합니다. 더 다양한 기능들이 많이 생겼으면 더욱 좋을 것 같네요! 좋습니다!,2024-10-24 16:13:49,2.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서 중고차를 구매하셨군요! KB차차차 이용은 편리하셨나요?
KB차차차에서는 실차주마크, 헛걸음보상, 연장보증 서비스 등을 마련하여 고객님께서 더욱 안심하고 편리하게 중고차를
거래하실 수 있도록 노력하고 있답니다! 중고차하면? KB차차차! 소중한 리뷰 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,이성규,5,,중고차를 구매하려고 여러 방향으로 알아보던중에 차차차 어플을 통해서 마음에드는 중고차를 구매했습니다. 타 사이트보다 투명하고 신뢰할수 있는게 가장 베스트 입니다.,2024-10-24 16:13:27,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서 중고차를 구매하셨군요! KB차차차 이용은 편리하셨나요?
KB차차차에서는 실차주마크, 헛걸음보상, 연장보증 서비스 등을 마련하여 고객님께서 더욱 안심하고 편리하게 중고차를
거래하실 수 있도록 노력하고 있답니다! 중고차하면? KB차차차! 소중한 리뷰 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,이웅기,5,,자동차 정보 잘 볼수있고 이벤트 있어 자주 이용합니다.,2024-10-24 16:10:57,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서 중고차를 구매하셨군요! KB차차차 이용은 편리하셨나요?
KB차차차에서는 실차주마크, 헛걸음보상, 연장보증 서비스 등을 마련하여 고객님께서 더욱 안심하고 편리하게 중고차를
거래하실 수 있도록 노력하고 있답니다! 중고차하면? KB차차차! 소중한 리뷰 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,조가라마이싱,5,,자세하게 잘 설명해주고 좋습니다,2024-10-24 16:10:06,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.0
Android,H군 (H군),5,,허위매물 없고 중고차 구매할때 꼭 필요한 앱입니다.,2024-10-24 16:09:22,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.0
Android,이만두,5,,너무 좋아요 잘 쓰고 있어요,2024-10-24 16:08:23,0.0,"ㅍ안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.0
Android,박은선,5,,"중고차 알아볼때 어떻게 알아봐야할지 걱정되었는데, 이렇게 편리하게 알아볼수있는 어플이 있는줄 몰랐네요! 현재 차 시세도 알아볼수있거, 다양한 중고차량 시세 및 후기도 볼수있어서 좋네요. 매매할때도 매도할때도 도움이 많이 될것 같아요",2024-10-24 16:06:24,0.0,"안녕하세요 고객님, KB차차차입니다. 국내 최다 매물을 보유한 KB차차차에서는 편리한 검색기능도 함께 갖추어 원하시는 차량을
보다 쉽고 편리하게 찾아보실 수 있습니다!! 소중한 의견 감사드리고 보다 나은 서비스 제공을 위해
더욱 노력하는 KB차차차 될 것을 약속드립니다. 감사합니다. :)",kr.co.kbc.cha.android,5.0.0
Android,Man “Silver맨” Silver,5,,중고차를 한눈에 보기쉽게 잘 정리해서 볼수잇엇어요,2024-10-24 16:04:22,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,HYUNJUN SHIN,3,,로그인 하고 화면이 열리면 괜찮은데 그 로딩시간이 너무 오래걸리거나 그냥 다운되는 경우가 잦습니다. 잘 되다가 두어달전부터 그러는거 같은데 조치가 팔요해보입니다,2024-10-24 16:04:11,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,
Android,킴라하,5,,"인터페이스가 편안해서 보기좋아요 다양한 상품들이 있어 비교하고 검색하기도 좋고요 브랜드성도 믿을만하고, 중고차 거래할때 매우유용합니다.",2024-10-24 16:03:58,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,Hailey L,5,,다른 중고차판매 어플에 비해 세세한 설정이 가능하여 좋습니다. 판매매물도 많고 가격도 대비 착한 매물이 많은것같아요.,2024-10-24 16:03:10,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,박효신사랑해,5,,"Kb라서 믿을수있어요 중고차매매도 손쉽게, 내차견적도 손쉽게해요",2024-10-24 16:03:01,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,Sunkyoung kim,5,,부동산에관해서 kb니까 더믿을만한것같습니다.,2024-10-24 16:02:23,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,임인규,5,,인승까지 구체적으로 등급구별 확인되어서 너무 좋아요,2024-10-24 16:02:16,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차가 제공하는 시세는 믿을 수 있는 AI 기반의
국민시세로 고객님께서 든든하게 이용하실 수 있습니다 :) 또한 실차주 마크 차량은 허위매물 걱정 없는 매물로 더욱 믿고
이용하실 수 있겠죠? 앞으로도 많은 관심 부탁드립니다. 감사합니다!",kr.co.kbc.cha.android,5.0.0
Android,아잉,5,,중고차를 모든것이 담겨있어서 알차고 좋아요 편안하게 필요한 차 볼수있어서 좋아요!!,2024-10-24 16:02:14,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!",kr.co.kbc.cha.android,5.0.0
Android,모노,5,,좋아요. 차 구매 앞두고 이것저것 살펴보기 좋습니다,2024-10-24 16:02:11,1.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!",kr.co.kbc.cha.android,5.0.0
Android,정유석,5,,Kb차차차 항상 유용하게 잘 쓰고있습니다.,2024-10-24 16:01:36,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!",kr.co.kbc.cha.android,5.0.0
Android,이영문,5,,중고차 매매하기 정말 편하네요,2024-10-24 16:01:23,0.0,"안녕하세요 고객님, KB차차차입니다. 소중한 리뷰 남겨주셔서 감사합니다. KB차차차는 무엇보다도 고객님께서 어렵게 느껴지는
중고차를 쉽고 편하게 거래하실 수 있도록 도와드리는 것을 목표로 하고 있습니다 :) 미션 콤플릿 할 때까지 옆에
꼭 있어주실거죠~? 간편하지만 든든한! 중고차 플랫폼 KB차차차가 되기 위해 열일하겠습니다. 앞으로도 많은 이용 부탁드립니다.
감사합니다!!",kr.co.kbc.cha.android,5.0.0
Android,K JY,1,,"매물 정보도, 옵션 정보도, 사진도 다르게 올린게 많고 전화하면 팔렸어요 없어요 하는게 태반. 무슨 허위매물앱인줄",2024-10-21 22:33:35,0.0,"안녕하세요 고객님, KB차차차입니다. 우선 KB차차차 이용에 불편을 드려 대단히 죄송합니다. 오류가 발생할 경우 KB차차차
대표번호 1670-4777로 연락주시면 최선을 다해 도와드리도록 하겠습니다. 다시 한 번 이용에 불편을 드려 대단히 죄송합니다.
감사합니다.",kr.co.kbc.cha.android,5.0.0
Android,임정훈,5,,좋아요 😀 👍 😀 👍 😀 👍,2024-10-20 06:32:47,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,
Android,YJ Lee,5,,"중고차를 구매하려고 하던 차에 KB차차차를 알게 됐는데, 많은 도움이 되고 있어요!",2024-10-18 23:49:35,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,5.0.0
Android,이선우,5,,차량의 대한 설명도 좋고 여러 매물들을 한번에 볼 수 있어 좋았어요,2024-10-18 23:07:44,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,5.0.0
Android,Gold Man,5,,구성이 깔끔하고 앱 사용 혜택도 많이 있는 것 같습니다. 잘 쓰고 있습니다. ^^,2024-10-18 21:57:47,0.0,"안녕하세요 고객님, KB차차차입니다. KB차차차에서는 고객님들께서 안심하고 차량을 거래하실 수 있도록 다양한 서비스를
제공해 드리고 있습니다. 앞으로도 고객님들이 만족하는 플랫폼이 되도록 노력하겠습니다!
소중한 의견 감사 드리며 앞으로도 KB차차차 많은 이용과 관심 부탁 드립니다.",kr.co.kbc.cha.android,5.0.0
