platform,author,rating,title,content,date,thumbs_up,developer_reply,app_identifier,ap_version
Android,비,1,,중고차 사려고 가계약 다 해놨더니 판매자측 가격책정 실수로 낮게 올라왔다고 계약 파기됨ㅋㅋㅋ 동의를 구한것도 아니고 그냥 지들이 파기시킴 믿음 제로됨ㅋㅋ 수수료는 겁나떼가면서 일은 뭣같이하네,2024-12-12 16:00:33,1.0,안녕하세요. 엔카닷컴 입니다. 고객님의 마음이 많이 불편하셨을 부분에 충분히 공감됩니다. 리뷰 남겨주신만큼 더 신경써서 같은 불편이 반복되지 않도록 하는 엔카가 되겠습니다.,com.encar.encarMobileApp,6.8.6
Android,이승언,5,,좋심다,2024-12-08 15:58:29,0.0,,com.encar.encarMobileApp,6.8.6
Android,효자동우즈,5,,사용하기 편리해요,2024-12-07 06:27:59,0.0,,com.encar.encarMobileApp,6.8.6
Android,김도윤,2,,엔카전용홈딜리버리 영업사원들 전화 왤케 안받냐? 뭐 문의가 있어도 전화를 받아야 사던가 말던가 하지,2024-12-06 14:42:33,0.0,,com.encar.encarMobileApp,6.8.6
Android,진일,1,,엔카진단등록만 잘보이게끔 효과만들고 개인등록은 보이지도않고 ;;;,2024-12-06 10:57:13,7.0,,com.encar.encarMobileApp,6.8.6
Android,송로버섯,3,,경매 거의 장난질 수준이에요. 시간낭비만 했습니다. 타사 견적 경매이용하시던지 타사 법인매매로 정리하시는게 훨씬 이득입니다. 다른 어플보다 견적보다 70프로밖에 안나옵니다. 그마저도 나머지 경매하는딜러들은 거의다 장난질뿐입니다.,2024-12-03 14:07:07,1.0,"안녕하세요. 엔카닷컴 입니다. 서비스 이용에 만족을 드리지 못해 죄송합니다. 다시 한 번 확인하고, 문제 되는 부분에 대하여 빠르게 개선해나가도록 하겠습니다. 감사합니다.",com.encar.encarMobileApp,6.8.5
Android,Steven L,5,,정직한 거래가 가능한 분으로 판단하였습니다.,2024-11-28 20:34:24,0.0,,com.encar.encarMobileApp,6.8.5
Android,엘플랜Design,5,,굿,2024-11-28 09:44:14,0.0,,com.encar.encarMobileApp,6.8.5
Android,김영주,5,,좋아요,2024-11-28 09:17:34,0.0,,com.encar.encarMobileApp,6.8.5
Android,그냥웃자,1,,내가 왜 열때마다 기안84이지 54인지를 봐야 하는거죠? 엔카 수준이 그냥 막 사는 기안 수준으로 봐달라는건가??,2024-11-28 02:30:18,1.0,,com.encar.encarMobileApp,6.8.5
Android,John B,1,,양심없는 중고차 딜러들 넘 많다~ 제발 그런 판매자와 매물들 안뜨게 차단기능 추가해줘라~,2024-11-27 08:44:16,5.0,,com.encar.encarMobileApp,6.8.5
Android,노승규,5,,차량에 대해 자세하게 보여주고 좋와요.,2024-11-27 01:01:48,0.0,,com.encar.encarMobileApp,6.7.9
Android,엄마,1,,개인리스는 개인 1인 신조차와 동급입니다 리스카테고리 넣으면 안되요.,2024-11-24 10:03:43,1.0,,com.encar.encarMobileApp,
Android,바나나가이,1,,앱로딩중에 똥폼잡고있는 기안님 안뜨면 참 좋을텐데요..앱을키기가싫어요ㅜㅠ,2024-11-20 06:44:08,2.0,,com.encar.encarMobileApp,6.8.4
Android,Eric C,3,,제발 차량검색에 승차정원 선택할수 있는 옵션좀 넣어주세요 동일차량에 5인승 7인승 다나오는 모델같은경우 일일이 들어가서 사진보고 확인해야하던가 판매자한테 연락해봐야되고 너무 힘들어요 꼭좀 승차정원 선택할수있는 선택사항좀 넣어주세요,2024-11-17 20:47:49,1.0,,com.encar.encarMobileApp,6.8.4
Android,시바스리갈,1,,여기서 믿고산다?? 바로호구되는거ㅋㅋㅋ 절대 엔카믿지마라,2024-11-16 20:33:12,0.0,안녕하세요. 엔카닷컴 입니다. 앱 이용 중에 불편을 드려 죄송합니다. 더 믿음을 드릴 수 있는 엔카가 되도록 노력하겠습니다.,com.encar.encarMobileApp,
Android,차상주,4,,많은 사람이 함께 보고있어서 그런지 반응이 빠르고 좋아요 😀 😄,2024-11-13 11:20:45,1.0,,com.encar.encarMobileApp,6.8.4
Android,인내고이기과감,5,,소소,2024-11-11 15:06:04,0.0,,com.encar.encarMobileApp,6.8.3
Android,오민,5,,"상세 카테고리가 더 있었으면 좋겠습니다. 1. 개인적으로 1인신조 차량을 선호하기에 1인신조 카테고리 2. 렌트&리스이력이 싫기에 다른 차보다 값싸게 사기 위해 렌트,리스를 선택하거나 저처럼 렌트가 싫은 사람을 위해 렌트,리스가 나오지 않게 하는 렌트&리스 카테고리 이 두가지는 법률검토 진행하더라도 충분한 타당성을 지닐 수 있다 여겨져 건의드립니다.",2024-11-10 14:41:45,461.0,,com.encar.encarMobileApp,6.8.3
Android,오승환,5,,차량 보는 폭이 넓어져서 좋아용,2024-11-07 22:05:36,0.0,,com.encar.encarMobileApp,6.7.8
Android,이한영,1,,제발업데이트좀 그맠,2024-11-07 14:02:14,1.0,,com.encar.encarMobileApp,6.7.8
Android,유경모,5,,체계적인 구성,2024-11-06 18:39:49,0.0,,com.encar.encarMobileApp,6.8.1
Android,배성렬,1,,1.판매자한테 할인되냐 문의하니 2.된다해서 얼마나 되냐 문의하니 3.일단 오라하네 4.3시간 반이라고 일단 알려주면 생각해보고 갈지말지 정하겠다니깐 5.주말에 이게 먼짓이냐고 물어보지말라함ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 판매주문의는 왜있는건데 ㅋㅋㅋㅋㅋㅋㅋㅋ 앱은 모르겠고 딜러들 수준이 딱 보임,2024-11-03 23:36:57,3.0,안녕하세요 엔카닷컴 입니다. 이용에 불편을 드려 죄송합니다. 더 나아진 모습을 보여드리기 위해 노력하겠습니다.,com.encar.encarMobileApp,6.8.3
Android,이희선,3,,"검색기능이 지역 뿐만 아니라, 내 위치 근처에서 운영하는 엔카지점을 볼 수 있었으면 좋겠어요..",2024-11-03 14:44:11,1.0,,com.encar.encarMobileApp,6.8.3
Android,정인김,5,,신속한 견적..감사드려요,2024-11-03 13:30:26,0.0,,com.encar.encarMobileApp,6.8.3
Android,이영일,1,,에러가 발생 차량 등록을 했는데 시세 조회가 안됩니다,2024-11-01 16:42:52,4.0,안녕하세요 엔카닷컴 입니다. 불편을 드려 죄송합니다. 지속적으로 조회가 안되는 경우 1599-5455로 문의 부탁드립니다.,com.encar.encarMobileApp,6.8.2
Android,bon Song,1,,로그인이 안됨,2024-10-29 14:49:46,0.0,안녕하세요. 엔카닷컴 입니다. 로그인에 일시적인 장애가 있었던 것으로 파악했습니다. 현재 정상적인 이용이 가능합니다. 감사합니다.,com.encar.encarMobileApp,6.8.1
Android,안광현,5,,좋아요,2024-10-28 00:41:21,1.0,,com.encar.encarMobileApp,6.8.0
Android,S,3,,중복차량을 1개로만 볼 수 있는 기능이 있었으면 좋겠네요.,2024-10-20 15:55:23,0.0,안녕하세요 엔카닷컴 입니다. 보내주신 의견은 유관 부서로 전달하여 개선에 반영될 수 있도록 하겠습니다. 감사합니다.,com.encar.encarMobileApp,6.7.9
Android,Dgoon Lee,3,,"테슬라 옵션 (EAP, FSD) 유무사항이 옵션추가가 필요합니다. 해당 옵션이 사실상 메인인데 옵션메뉴에 없어서 차량 확인시에 주요 옵션 여부가 불투명합니다.",2024-10-20 15:00:51,2.0,안녕하세요 엔카닷컴 입니다. 좋은 팁 주셔서 감사합니다. 유관부서에 전달하도록 하겠습니다.,com.encar.encarMobileApp,6.7.9
Android,무야호,1,,전기차 배터리 고장으로 운행도 못하는데 이상없다고 팔고 성능표 항목에 없다고 환불거절 기사뜸 전기차 살때 주의요망,2024-10-19 17:19:35,1.0,,com.encar.encarMobileApp,6.7.9
Android,Tom Boii,4,,딜러의 다른 매물 같은 거도 컴퓨터랑 똑같이 볼 수 있으면 좋겠습니다,2024-10-18 20:13:03,1.0,,com.encar.encarMobileApp,6.7.9
Android,ruby ho,3,,좋은데 검색시에 더 많은 옵션선택이 있으면 해요 견인고리나 사제튜닝들도 반영해주세요 못찾겠어,2024-10-18 08:30:28,1.0,,com.encar.encarMobileApp,6.7.9
Android,정상민,5,,저는g80으로 대차하고시ㅍ어요,2024-10-17 22:04:43,0.0,,com.encar.encarMobileApp,6.7.9
Android,PP점스,5,,다운받고나서 이어다시설치외에 그리고글이어서2024년10월17일목요일에글단것외에리뷰남긴것외에그리고이어sns가입있는지모르겠기도요카카오계정외에네이버계정외에구글계정이나요그리고이어다운받고나서지우기도합니다...,2024-10-17 13:09:11,0.0,,com.encar.encarMobileApp,
Android,장영,5,,입찰공개빨라서좋아요,2024-10-16 10:47:49,0.0,,com.encar.encarMobileApp,6.7.9
Android,최현준,5,,좋아여,2024-10-13 13:30:44,0.0,,com.encar.encarMobileApp,6.7.7
Android,Shibe doge,4,,조건검색에 배기량도 있으면 좋겠습니다.,2024-10-09 13:20:09,0.0,,com.encar.encarMobileApp,6.7.8
Android,신현준,3,,ㅡ눈ㄷㆍ11ㄱㅇ라2ᆢ ㅣㅣㅡㅡㄷ,2024-10-07 16:59:59,0.0,,com.encar.encarMobileApp,6.2.7
Android,박재환,5,,엔카 너무 좋습니다. 경쟁플랫폼처럼 몇인승인지 선택할 수 있는 옵션하나만 더 추가되면 완벽할것 같습니다.,2024-10-04 12:29:19,0.0,,com.encar.encarMobileApp,6.7.8
Android,Google 사용자,3,,엔카 전화 문의할때 잡소리가 심해서 서로 안들리는경우가 너무 많습니다,2024-10-04 11:41:33,1.0,,com.encar.encarMobileApp,6.7.8
Android,강병도,5,,최~~고,2024-10-03 20:20:30,0.0,,com.encar.encarMobileApp,6.7.8
Android,임정인,4,,"잘 사용하고 있습니다. 다만 용도이력 있거나, 없는차들을 먼저 체크해서 분류할 수 있는 항목이 있었으면 좋겠습니다. 일일히 매물을 눌러 성능지까지 확인하기전에 용도이력 있는 차량 또는 용도이력 없는 차량 이렇게라도 조회가 된다면 더 편할거 같습니다.",2024-10-03 19:48:46,14.0,,com.encar.encarMobileApp,
Android,최선,2,,검색기준 옵션 체크해서 볼때 2열 송풍구 있고없고 여부도 체크가능하면 좋겠음. 렌트용도이력 있는차 없는차 조건설정해서 볼 수 있으면 좋겠음.,2024-10-02 18:49:22,0.0,안녕하세요. 엔카닷컴 입니다. 검색이 용이해질 수 있는 의견 감사합니다. 더욱 발전하는 엔카가 되도록 노력하겠습니다.,com.encar.encarMobileApp,6.7.8
Android,정윤자,5,,중고싸이트최고입니다~,2024-10-02 17:50:31,1.0,,com.encar.encarMobileApp,6.7.7
